Team-First
Dender, Union, Anderlecht, Antwerpen, Club brugge, Cercle brugge, Krc genk, Gent, Kv mechelen, Stvv, Standard, Westerlo ,Oh leuven, Charleroi, Kas eupen, Kv korterijk, Rwdm
Div, Date, Time, home_team, away_team, home_score, away_score, ball_possession_home_team, home_shots_on_target, away_shots_on_target, home_shots_wide_of_target, away_shots_wide_of_target, home_corners, away_corners, home_free_kicks, away_free_kicks, home_offside, away_offside, home_fouls, away_fouls, home_yellow_cards, away_yellow_cards, home_red_cards, away_red_cards, home_penalty, away_penalty, home_penalty_missed, away_penalty_missed, home_goal_denied, away_goal_denied, home_substitute, away_substitute, home_own_goal, away_own_goal, second_half_extra_time
# Div
# Date
# Time
# home_team
# away_team
# home_score
# away_score
# ball_possession_home_team
# home_shots_on_target
# away_shots_on_target
# home_shots_wide_of_target
# away_shots_wide_of_target
# home_corners
# away_corners
# home_free_kicks
# away_free_kicks
# home_offside
# away_offside
# home_fouls
# away_fouls
# home_yellow_cards
# away_yellow_cards
# home_red_cards
# away_red_cards
# home_penalty
# away_penalty
# home_penalty_missed
# away_penalty_missed
# home_goal_denied
# away_goal_denied
# home_substitute
# away_substitute
# home_own_goal (the team that get the goal is the home team)
# away_own_goal
# first_half_extra_time
# second_half_extra_time

#                                                             HY,AY,HR,AR,HP,AP,HM,AM,HD,AD,HW,AW,HO,AO,FE,SE
#                                                            , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0

# matchday 1
B1, 21/10/23, 18:15, 16, 11, 1, 1, 53, 6, 5, 3, 4, 8, 4, 10, 12, 2, 2, 10, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 1, 5
B1, 21/10/23, 20:45, 13, 3, 3, 2, 46, 5, 6, 2, 1, 5, 2, 10, 7, 1, 0, 6, 12, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 3, 4, 0, 0, 2, 8
B1, 22/10/23, 13:30, 6, 8, 4, 0, 49, 9, 3, 8, 4, 4, 3, 12, 6, 0, 2, 6, 10, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 2, 3
B1, 22/10/23, 16:00, 5, 7, 2, 0, 42, 6, 5, 5, 4, 6, 7, 17, 21, 4, 2, 17, 15, 3, 2, 0, 1, 0, 0, 0, 0, 1, 0, 3, 5, 0, 0, 1, 7
B1, 22/10/23, 18:30, 10, 2, 3, 2, 49, 8, 7, 3, 3, 3, 8, 17, 13, 1, 2, 12, 14, 2, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 0, 0, 5, 7
B1, 22/10/23, 19:15, 12, 9, 4, 0, 34, 4, 3, 4, 5, 3, 7, 12, 13, 3, 1, 9, 12, 1, 3, 0, 0, 1, 0, 0, 0, 2, 0, 4, 3, 0, 0, 2, 3

# matchday 12
B1, 27/10/23, 20:45, 9, 16, 2, 1, 61, 5, 3, 2, 1, 4, 0, 10, 9, 1, 3, 9, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 3, 0, 0, 0, 6
B1, 28/10/23, 16:00, 8, 5, 0, 2, 57, 8, 4, 2, 10, 8, 3, 16, 13, 0, 1, 14, 15, 1, 3, 0, 0, 0, 1, 0, 1, 0, 0, 5, 5, 0, 0, 4, 5
B1, 28/10/23, 18:15, 14, 13, 2, 0, 45, 4, 5, 3, 6, 4, 7, 14, 11, 1, 1, 12, 13, 3, 2, 0, 0, 0, 0, 0, 0, 0, 1, 5, 5, 0, 0, 4, 5
B1, 28/10/23, 20:45, 2, 12, 5, 1, 60, 9, 7, 4, 6, 5, 1, 11, 19, 4, 0, 15, 12, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 7, 3
B1, 29/10/23, 13:30, 4, 3, 2, 1, 42, 5, 2, 3, 5, 3, 3, 13, 15, 4, 4, 10, 9, 4, 1, 0, 0, 0, 0, 0, 0, 0, 1, 5, 3, 0, 0, 1, 4
B1, 29/10/23, 16:00, 11, 1, 1, 3, 46, 4, 7, 5, 12, 5, 8, 12, 13, 2, 2, 11, 10, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 0, 0, 2, 4
B1, 29/10/23, 18:30, 7, 10, 3, 1, 54, 10, 7, 6, 4, 4, 4, 15, 15, 1, 1, 16, 15, 2, 2, 0, 0, 1, 2, 1, 2, 0, 0, 3, 4, 0, 0, 5, 5
B1, 29/10/23, 19:15, 15, 6, 0, 3, 36, 3, 9, 4, 5, 8, 5, 20, 10, 0, 5, 10, 16, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 2, 7

# matchday 13
B1, 03/11/23, 20:45, 9, 14, 1, 1, 56, 4, 1, 10, 3, 5, 1, 14, 12, 2, 1, 10, 13, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 1, 0, 1, 4
B1, 04/11/23, 16:00, 16, 15, 1, 1, 62, 5, 2, 4, 1, 4, 2, 9, 17, 4, 2, 14, 7, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 3, 2
B1, 04/11/23, 18:15, 12, 11, 0, 2, 53, 2, 6, 6, 1, 7, 7, 15, 11, 0, 2, 11, 13, 3, 7, 0, 0, 0, 1, 0, 0, 0, 0, 4, 4, 0, 0, 2, 6
B1, 04/11/23, 20:45, 3, 6, 3, 2, 49, 5, 8, 5, 4, 5, 5, 16, 15, 2, 4, 13, 12, 3, 4, 0, 0, 0, 0, 0, 0, 1, 0, 3, 4, 0, 0, 6, 7
B1, 05/11/23, 13:30, 5, 2, 0, 3, 46, 3, 5, 4, 2, 7, 1, 17, 15, 2, 5, 14, 13, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 5, 4
B1, 05/11/23, 16:00, 10, 8, 1, 1, 53, 3, 4, 2, 5, 10, 1, 18, 12, 2, 0, 10, 19, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 3, 6
B1, 05/11/23, 18:30, 1, 4, 2, 1, 40, 6, 2, 9, 1, 9, 4, 6, 12, 1, 1, 11, 6, 3, 4, 0, 0, 1, 0, 1, 0, 0, 0, 3, 4, 0, 0, 2, 6
B1, 05/11/23, 19:15, 13, 7, 1, 3, 45, 3, 9, 7, 4, 0, 6, 5, 8, 4, 1, 5, 4, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 5, 0, 0, 1, 6

# matchday 14
B1, 10/11/23, 20:45, 11, 9, 3, 3, 46, 4, 7, 6, 1, 9, 3, 14, 13, 3, 0, 11, 13, 4, 2, 0, 0, 0, 1, 0, 0, 0, 0, 5, 5, 0, 0, 5, 8
B1, 11/11/23, 16:00, 3, 10, 6, 0, 48, 9, 0, 1, 1, 6, 2, 11, 13, 1, 2, 13, 10, 3, 2, 0, 0, 1, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0
B1, 11/11/23, 18:15, 14, 16, 1, 3, 49, 4, 10, 5, 4, 8, 5, 14, 12, 0, 0, 12, 14, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 2, 4
B1, 11/11/23, 20:45, 8, 13, 1, 0, 55, 6, 3, 8, 1, 8, 2, 9, 15, 4, 1, 11, 10, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 5, 4, 0, 0, 3, 5
B1, 12/11/23, 13:30, 4, 5, 0, 0, 65, 7, 3, 4, 14, 10, 3, 13, 13, 2, 2, 11, 12, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0
B1, 12/11/23, 16:00, 6, 12, 3, 1, 63, 6, 3, 10, 2, 3, 2, 16, 20, 6, 0, 13, 15, 2, 4, 0, 0, 1, 0, 1, 0, 0, 0, 3, 5, 0, 0, 0, 0
B1, 12/11/23, 18:30, 7, 2, 1, 1, 63, 5, 2, 2, 2, 8, 3, 12, 12, 0, 3, 12, 10, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 3, 4, 0, 0, 4, 4
B1, 12/11/23, 19:15, 1, 15, 3, 0, 51, 8, 1, 8, 3, 6, 6, 9, 16, 6, 1, 10, 9, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 2, 4

# matchday 15
B1, 24/11/23, 20:45, 9, 3, 1, 1, 42, 5, 1, 3, 6, 4, 7, 12, 10, 2, 1, 8, 11, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 4, 6
B1, 25/11/23, 16:00, 5, 14, 2, 0, 46, 10, 4, 10, 1, 5, 3, 21, 14, 2, 8, 11, 13, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 0, 0
B1, 25/11/23, 18:15, 13, 11, 3, 2, 48, 4, 4, 7, 5, 5, 4, 11, 17, 3, 0, 15, 11, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 3, 8
B1, 25/11/23, 20:45, 10, 6, 1, 0, 37, 4, 2, 6, 5, 5, 5, 17, 21, 1, 5, 20, 12, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 0, 0, 4, 5
B1, 26/11/23, 13:30, 7, 1, 1, 1, 59, 3, 4, 2, 5, 5, 8, 14, 13, 6, 1, 7, 14, 2, 3, 0, 0, 1, 0, 0, 0, 1, 0, 3, 4, 0, 0, 2, 6
B1, 26/11/23, 16:00, 12, 4, 0, 1, 40, 3, 6, 5, 6, 7, 6, 14, 18, 1, 2, 19, 13, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 2, 4
B1, 26/11/23, 18:30, 2, 16, 2, 1, 75, 7, 2, 10, 3, 10, 1, 14, 6, 0, 3, 6, 12, 1, 3, 0, 1, 1, 0, 0, 0, 0, 0, 4, 5, 0, 0, 3, 5
B1, 26/11/23, 19:15, 15, 8, 0, 3, 65, 3, 5, 9, 3, 3, 4, 14, 11, 0, 3, 12, 12, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 1, 3

# matchday 16
B1, 01/12/23, 20:45, 11, 2, 1, 3, 49, 7, 10, 9, 7, 7, 2, 12, 2, 0, 2, 3, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 2, 4
B1, 02/12/23, 16:00, 16, 13, 0, 0, 42, 4, 9, 3, 3, 3, 10, 9, 6, 0, 4, 4, 7, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 4, 3, 0, 0, 3, 4
B1, 02/12/23, 18:15, 14, 15, 1, 1, 52, 3, 3, 8, 9, 7, 11, 10, 19, 5, 0, 14, 10, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 4, 3
B1, 02/12/23, 20:45, 3, 12, 1, 0, 65, 5, 4, 8, 5, 7, 6, 13, 9, 3, 4, 6, 9, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 4, 4, 0, 0, 2, 6
B1, 03/12/23, 13:30, 6, 7, 2, 2, 44, 6, 6, 6, 2, 1, 9, 15, 16, 1, 3, 15, 12, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 3, 5
B1, 03/12/23, 16:00, 8, 9, 0, 2, 52, 5, 5, 1, 6, 1, 5, 10, 10, 1, 2, 10, 8, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 1, 7
B1, 03/12/23, 18:30, 4, 10, 2, 0, 52, 5, 2, 4, 4, 4, 3, 12, 13, 0, 2, 13, 10, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 2, 4
B1, 03/12/23, 19:15, 1, 5, 2, 1, 60, 6, 6, 5, 5, 5, 4, 20, 19, 6, 5, 13, 15, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 5, 4, 0, 0, 2, 5

# matchday 17
B1, 08/12/23, 20:45, 15, 11, 1, 2, 49, 6, 3, 7, 4, 5, 1, 18, 11, 3, 5, 8, 13, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 1, 6
B1, 09/12/23, 16:00, 5, 3, 1, 3, 38, 2, 9, 8, 5, 6, 2, 8, 15, 2, 2, 13, 6, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 3, 7
B1, 09/12/23, 18:15, 9, 12, 1, 1, 70, 13, 3, 8, 0, 15, 2, 10, 8, 4, 0, 5, 10, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 5, 4
B1, 09/12/23, 20:45, 7, 16, 4, 0, 63, 11, 1, 8, 2, 9, 1, 13, 13, 3, 0, 11, 14, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 3, 5, 0, 0, 4, 2
B1, 10/12/23, 13:30, 8, 4, 0, 0, 44, 4, 2, 3, 6, 2, 9, 10, 11, 1, 1, 11, 9, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 6
B1, 10/12/23, 16:00, 14, 6, 1, 3, 45, 4, 10, 4, 6, 8, 8, 11, 11, 0, 3, 11, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0
B1, 10/12/23, 18:30, 2, 10, 2, 2, 57, 4, 4, 3, 5, 1, 1, 15, 8, 0, 1, 8, 14, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 5, 5, 0, 0, 6, 7
B1, 10/12/23, 19:15, 13, 1, 1, 3, 53, 3, 9, 4, 5, 6, 7, 14, 10, 2, 2, 7, 12, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 1, 2

# matchday 18
B1, 15/12/23, 20:45, 11, 14, 2, 0, 51, 4, 7, 8, 6, 4, 4, 9, 16, 1, 2, 15, 8, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 5, 3, 0, 0, 1, 5
B1, 16/12/23, 16:00, 12, 5, 1, 2, 45, 3, 5, 4, 3, 4, 6, 20, 17, 6, 6, 12, 14, 4, 3, 0, 0, 0, 1, 0, 0, 0, 1, 2, 4, 0, 0, 5, 4
B1, 16/12/23, 18:30, 16, 9, 3, 0, 44, 6, 1, 0, 8, 4, 4, 11, 15, 1, 3, 14, 8, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 1, 5
B1, 16/12/23, 20:45, 10, 13, 0, 0, 55, 1, 2, 1, 4, 4, 2, 21, 15, 4, 0, 11, 21, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 3, 7
B1, 17/12/23, 13:30, 4, 7, 2, 0, 52, 6, 2, 3, 2, 4, 5, 9, 11, 1, 0, 10, 11, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 5, 4, 0, 0, 4, 4
B1, 17/12/23, 16:00, 1, 8, 1, 0, 51, 8, 8, 10, 4, 8, 5, 10, 14, 0, 0, 14, 10, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 1, 4
B1, 17/12/23, 18:30, 3, 2, 1, 1, 59, 5, 3, 9, 4, 7, 2, 15, 11, 2, 2, 9, 13, 2, 4, 0, 0, 0, 0, 0, 0, 1, 1, 4, 4, 0, 0, 3, 4
B1, 17/12/23, 19:15, 6, 15, 4, 0, 69, 9, 1, 13, 1, 7, 2, 14, 12, 5, 3, 7, 12, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 2

# matchday 19
B1, 20/12/23, 18:30, 5, 15, 3, 0, 62, 13, 1, 5, 4, 7, 5, 14, 14, 6, 1, 8, 14, 2, 3, 0, 0, 0, 0, 0, 0, 1, 0, 5, 4, 0, 0, 4, 3
B1, 20/12/23, 20:45, 8, 10, 3, 0, 64, 8, 3, 11, 4, 6, 3, 7, 9, 1, 0, 8, 8, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 4, 0, 0, 5, 3
B1, 21/12/23, 20:45, 7, 12, 4, 0, 68, 6, 2, 9, 6, 8, 3, 11, 9, 2, 0, 6, 12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 1, 3
B1, 22/12/23, 20:45, 16, 4, 1, 6, 37, 3, 10, 4, 3, 2, 8, 10, 8, 1, 2, 9, 8, 1, 2, 0, 0, 0, 2, 0, 1, 0, 0, 4, 5, 0, 0, 4, 6
B1, 23/12/23, 16:00, 14, 1, 1, 2, 35, 1, 8, 0, 6, 3, 14, 9, 19, 4, 1, 15, 8, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 1, 5
B1, 23/12/23, 18:15, 9, 13, 1, 0, 65, 7, 0, 3, 3, 6, 3, 20, 5, 0, 3, 4, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 1, 3
B1, 23/12/23, 18:15, 3, 11, 2, 2, 64, 5, 6, 5, 6, 8, 2, 12, 9, 4, 5, 5, 7, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 1, 5
B1, 23/12/23, 20:45, 2, 6, 2, 1, 44, 3, 7, 4, 8, 1, 8, 15, 7, 1, 0, 7, 15, 1, 3, 0, 1, 0, 1, 0, 1, 0, 0, 3, 4, 0, 0, 4, 6

# matchday 20
B1, 26/12/23, 13:30, 6, 3, 3, 0, 51, 8, 1, 5, 2, 3, 3, 9, 9, 1, 0, 8, 9, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 3, 4
B1, 26/12/23, 16:00, 12, 14, 3, 0, 47, 7, 6, 8, 4, 7, 3, 19, 6, 0, 4, 6, 15, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 5, 4
B1, 26/12/23, 16:00, 15, 7, 0, 2, 30, 3, 8, 2, 7, 4, 5, 11, 9, 0, 1, 9, 10, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 1, 3
B1, 26/12/23, 18:30, 11, 16, 3, 0, 49, 3, 4, 5, 7, 6, 0, 11, 9, 2, 0, 7, 12, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 3, 4, 1, 0, 2, 6
B1, 26/12/23, 20:45, 4, 1, 1, 1, 61, 2, 3, 3, 2, 6, 0, 15, 18, 2, 3, 15, 14, 2, 5, 0, 1, 1, 0, 0, 0, 0, 0, 4, 2, 0, 0, 3, 5
B1, 27/12/23, 18:30, 10, 9, 1, 1, 46, 2, 8, 3, 9, 4, 4, 15, 16, 2, 2, 14, 14, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 5, 4, 0, 0, 2, 4
B1, 27/12/23, 20:45, 13, 8, 3, 1, 34, 6, 5, 7, 4, 5, 7, 12, 11, 1, 3, 10, 9, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 1, 8
B1, 27/12/23, 20:45, 2, 5, 2, 0, 49, 4, 7, 2, 9, 2, 12, 17, 12, 3, 4, 9, 13, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 5, 4, 0, 0, 8, 5

# matchday 21
B1, 19/01/24, 20:45, 7, 8, 1, 2, 62, 7, 2, 10, 5, 8, 4, 15, 4, 0, 0, 4, 15, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 1, 5
B1, 20/01/24, 16:00, 6, 5, 1, 1, 56, 3, 7, 4, 8, 4, 5, 21, 16, 2, 6, 15, 15, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 4, 0, 0, 2, 5
B1, 20/01/24, 18:15, 10, 15, 0, 1, 66, 4, 2, 7, 2, 8, 4, 14, 12, 5, 1, 7, 13, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 2, 5
B1, 20/01/24, 20:45, 4, 11, 3, 0, 64, 9, 0, 2, 2, 3, 0, 14, 11, 6, 1, 6, 13, 0, 3, 0, 1, 1, 0, 0, 0, 1, 0, 5, 3, 0, 0, 3, 3
B1, 21/01/24, 13:30, 3, 13, 4, 1, 63, 8, 5, 6, 2, 5, 6, 13, 9, 2, 1, 7, 12, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 2, 3
B1, 21/01/24, 16:00, 1, 9, 2, 1, 52, 5, 2, 6, 2, 7, 1, 11, 6, 1, 2, 5, 9, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 2, 8
B1, 21/01/24, 18:30, 12, 2, 1, 1, 28, 4, 4, 3, 5, 5, 3, 14, 11, 3, 4, 8, 10, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 3, 6
B1, 21/01/24, 19:15, 16, 14, 0, 1, 49, 4, 6, 3, 5, 1, 5, 20, 16, 3, 6, 13, 14, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 1, 5

# matchday 22
B1, 26/01/24, 20:45, 5, 10, 1, 1, 58, 7, 2, 3, 1, 5, 4, 15, 8, 0, 2, 8, 13, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 6, 6
B1, 27/01/24, 16:00, 15, 12, 0, 0, 50, 3, 2, 6, 3, 6, 5, 21, 12, 4, 6, 7, 16, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 2, 3
B1, 27/01/24, 20:45, 7, 11, 2, 2, 60, 5, 6, 5, 3, 5, 3, 20, 15, 0, 1, 16, 19, 1, 7, 0, 0, 0, 1, 0, 0, 0, 0, 3, 4, 0, 0, 4, 6
B1, 27/01/24, 20:45, 13, 4, 1, 4, 52, 5, 7, 4, 6, 3, 5, 11, 11, 1, 0, 10, 11, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 5, 5, 0, 0, 5, 4
B1, 28/01/24, 13:30, 9, 6, 1, 1, 62, 4, 3, 6, 5, 5, 7, 19, 14, 1, 3, 13, 14, 1, 3, 0, 2, 1, 0, 1, 0, 0, 1, 3, 3, 0, 0, 0, 10
B1, 28/01/24, 16:00, 14, 3, 1, 0, 44, 3, 2, 4, 10, 2, 7, 7, 17, 2, 0, 16, 8, 4, 2, 0, 0, 0, 1, 0, 1, 0, 0, 5, 3, 0, 0, 0, 8
B1, 28/01/24, 18:30, 2, 1, 2, 2, 59, 2, 8, 3, 3, 7, 6, 14, 15, 1, 1, 15, 13, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 3, 5
B1, 28/01/24, 19:15, 8, 16, 3, 1, 77, 8, 3, 9, 2, 14, 0, 13, 12, 3, 1, 9, 12, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 3, 4, 0, 0, 3, 7

# matchday 23
B1, 30/01/24, 20:30, 4, 15, 3, 3, 71, 10, 5, 9, 2, 11, 0, 10, 10, 3, 0, 7, 10, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 2, 7
B1, 30/01/24, 20:30, 11, 5, 4, 2, 51, 5, 4, 2, 5, 2, 6, 25, 11, 2, 0, 10, 25, 3, 5, 1, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 1, 5, 4
B1, 31/01/24, 18:45, 13, 14, 1, 0, 40, 3, 2, 7, 3, 2, 9, 14, 12, 0, 2, 12, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 1, 7
B1, 31/01/24, 18:45, 12, 6, 2, 1, 43, 4, 2, 7, 8, 2, 4, 26, 18, 3, 5, 15, 21, 2, 5, 0, 0, 1, 0, 0, 0, 0, 0, 5, 3, 0, 1, 2, 7
B1, 31/01/24, 21:00, 1, 16, 3, 2, 52, 5, 2, 3, 4, 3, 2, 15, 11, 0, 3, 11, 15, 2, 2, 0, 0, 2, 0, 0, 0, 0, 1, 5, 4, 0, 0, 4, 5
B1, 31/01/24, 21:00, 10, 3, 0, 1, 51, 3, 2, 5, 1, 4, 2, 15, 11, 0, 1, 11, 14, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 1, 6
B1, 01/02/24, 20:30, 8, 2, 2, 2, 40, 7, 4, 5, 6, 5, 4, 8, 13, 3, 0, 10, 9, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 5
B1, 01/02/24, 20:30, 9, 7, 4, 1, 69, 12, 1, 5, 1, 9, 1, 8, 8, 2, 1, 6, 7, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 4, 5

# matchay 24
B1, 03/02/24, 16:00, 16, 10, 2, 2, 49, 4, 4, 6, 4, 4, 3, 15, 19, 4, 3, 15, 12, 1, 4, 0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 0, 0, 3, 5
B1, 03/02/24, 18:15, 11, 12, 0, 3, 73, 6, 6, 3, 3, 15, 5, 14, 9, 2, 2, 8, 12, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 4, 3
B1, 03/02/24, 18:15, 15, 13, 1, 0, 50, 4, 1, 4, 4, 5, 4, 23, 9, 1, 3, 10, 20, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 2, 5
B1, 03/02/24, 20:45, 6, 1, 0, 1, 48, 2, 5, 4, 6, 8, 3, 14, 21, 3, 1, 18, 13, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 4
B1, 04/02/24, 13:30, 3, 4, 2, 1, 52, 3, 4, 5, 6, 5, 9, 18, 12, 3, 0, 9, 18, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 2, 6
B1, 04/02/24, 16:00, 14, 8, 0, 1, 53, 5, 2, 8, 1, 8, 4, 10, 19, 2, 2, 17, 8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 2, 3
B1, 04/02/24, 18:30, 2, 7, 1, 0, 41, 3, 4, 4, 4, 5, 5, 14, 9, 2, 2, 6, 12, 1, 4, 0, 0, 1, 0, 0, 0, 2, 1, 4, 2, 0, 0, 1, 6
B1, 04/02/24, 19:15, 5, 9, 4, 1, 34, 6, 3, 9, 1, 6, 8, 10, 19, 2, 2, 17, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 3, 6

# matchday 25
B1, 09/02/24, 20:45, 9, 15, 1, 0, 63, 2, 2, 8, 4, 5, 3, 12, 11, 3, 1, 8, 12, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 1, 0, 1, 3
B1, 10/02/24, 16:00, 10, 12, 1, 0, 61, 5, 2, 3, 4, 7, 9, 18, 15, 5, 0, 10, 18, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 3, 4
B1, 10/02/24, 18:15, 1, 11, 2, 2, 55, 3, 4, 8, 1, 4, 4, 8, 13, 0, 0, 14, 8, 4, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 5, 0, 0, 1, 3
B1, 10/02/24, 20:45, 4, 14, 4, 0, 54, 6, 1, 11, 2, 7, 4, 15, 8, 0, 4, 8, 11, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 5, 5, 0, 0, 4, 2
B1, 11/02/24, 13:30, 16, 3, 0, 4, 33, 1, 7, 1, 5, 5, 3, 12, 15, 2, 1, 15, 11, 2, 0, 1, 0, 0, 2, 0, 0, 0, 0, 3, 5, 0, 0, 3, 5
